Id,Predicted
acb50ae5f0ac05dbfb1a9bce6,"Cook reductions, Karp reductions and Levin"
7b1bb0fcd247dfdb9cbb43e05,Many
b98cc44f9ea2169d53c8c7ae2,Many
a1ab3d17b3beaec4ed6a6bbbc,Many
0e8cf63cb7ac8b781aa576c9d,A reduction
b4ccccfad90d640dc23ffef7e,Many
dfaa60df1d55a0546c9e1749b,"Cook reductions, Karp reductions and Levin"
e34193c9edcd075e979f7cab3,polynomial-time
cedfeecafcc9b226ee1cabce5,The
36911fbc4f5e5ba9b0a6b2cbf,The
2faf6a5ceecacfa9eaabda2ef,The
ee94949dd1bc4dde7e0e73f8e,multiplication
a8ac8ab2f0cacdc1b70acbc8f,polynomial-time
9a8df4b2c6bba4bd9bf9e65bb,The
cf52ceb4fc647ab559942e5f5,multiplying two integers
0be6ae8fe8c2b3cc6deb851ca,The
8aeb8dceb4a8173fe53fdfeff,squaring
f18cb651a4d110ff5a9eac5dc,This
0ebc89b1080ec02ece59a30a6,This
e2c5dbee37e9a343f224cf4ca,solve any problem in C. Of course
911aaf743c3fcc9cef8cdcab3,This
42851655d6af3bafabd98c1ed,This
4955e45ea1b4d4d1296dcfdea,This
d543dab0eafcfb9a34dc8ecbe,no
cf61ed852cbb9ed564bae47b8,"This motivates the concept of a problem being hard for a complexity class. A problem X is hard for a class of problems C if every problem in C can be reduced to X. Thus no problem in C is harder than X, since an algorithm for X allows us to solve any problem in C. Of course, the notion of hard problems depends on the type of reduction being used. For complexity classes larger than P, polynomial-time reductions are commonly used. In particular, the set of problems that are hard for NP is the set of NP-hard problems"
bcba84c8df81af5f9b13dc20f,NP-complete
26ddc58dfeccdcbf217da2c81,If
1ecc692e3f676eaa0f1f9d1b4,If
dcba3a7c59f6a9ea79efdf5ef,If
eb9c2d9d03d1bbe7d8d7efcbf,then X is said to be complete for C. This
eafa3d62aa2f5ff4b4bbd7ae3,If
970a698cdf50c2c3eda57b9bc,If
f0aba1c3fb92f4cefc9ec639c,If
a8add7f55ccd16fb5174aaf44,The
dafd27d357bde5b3bb02688b7,Cobham–Edmonds thesis
b2fdbed7939bda3f18dccfaba,The
7b61253db55d62ac5acfb2212,The
33b2faadd25dddebe1ab3f7e7,"The complexity class P is often seen as a mathematical abstraction modeling those computational tasks that admit an efficient algorithm. This hypothesis is called the Cobham–Edmonds thesis. The complexity class NP, on the other hand, contains many problems that people would like to solve efficiently, but for which no efficient algorithm is known, such as the Boolean satisfiability problem, the Hamiltonian path problem and the vertex cover problem. Since deterministic Turing machines are special non-deterministic Turing machines"
bbde8e93e3e33ecd6ba7f8152,The complexity class P
3adeea5e8a4f34bacfb2cb2f3,The complexity class P
fcc41e4a649aedbaadbdbdfa4,The
fcfeab75ccc0fc42f0cfa2e86,The
224c99d15bbcded3eaa731df8,The
fa8fa5bec651a088b697ffd3c,"The question of whether P equals NP is one of the most important open questions in theoretical computer science because of the wide implications of a solution. If the answer is yes, many important problems can be shown to have more efficient solutions"
f89fa4aeac2c1da7c977383a7,protein structure prediction
bb4d3179795d3d696aabe0b45,The
784a3c6d2bdd8bdd3ff7bf7cb,The
3ac4da3ff4cce5dea612d75b3,The
ca5fe34a486e6cb64edf319f3,protein structure prediction
87cb5afbe8a50eafdcae854b8,The P versus NP
2c8b8badaebfe664972385eb3,"US$1,000,000"
a69cf62ccd7dff4e29b4a7ef3,Ladner
2441f5e5fc241c20ef82cb3cc,NP-intermediate problems
126b4b436bcc70b9fd3ac9588,It
a0a8fd634116eaa6acdc6a990,Ladner
4e7cae2edbab19afedb3bd10c,NP-intermediate problems
5bcfc77128a72c7fc7f04ec3c,It
b5ac9da232e6bf8a51eff9fdf,discrete logarithm problem and the integer factorization problem
1b240fe43eceac6eccdc2bdbc,The graph isomorphism problem
9797cb5cf28bb0cab5fc58dff,The
bc332d028d0f0bf2fa46cefc6,The
da3143a1522511ffb7cafed00,its second level
44bcb597c2338e6dc88489fb1,Laszlo Babai and Eugene Luks
e7eac3e8e654047bab2fbafa3,The
f88c5b1ac4cbee87c4ac59f3f,The graph isomorphism problem
612a1f5ec52bc11abea7f72a3,graph isomorphism problem
fc7a4fac37af52cd3b4debf64,The
eb8a5fc78126c9439f9d5c91c,the polynomial time hierarchy collapses to its second level
a5f60da0cef02ad92772ae181,The integer factorization problem
bead7ffd9b33a6e9eadaecc0e,The
1be58ede1a10f5197f3d6e2d1,RSA algorithm
27faba1d4eebc7161acacfc5f,Shor's algorithm
b44cf5a64af5570baafcd39eb,The integer factorization problem is the computational problem of determining the prime factorization of a given integer
c008aa74c5d74cc69bf3e2711,The integer factorization problem
80268bda54f6d4c1ffaebb965,The integer factorization problem
bff5d33dfd5a4aa40ceb52b05,NP-complete
db2efbbacdaccff2f9bba5f6b,The
dcbbe7cac2aad72ff29bbefc0,Many
5a6a77905efed5bdcf1dcb0eb,Many
a4b0b8f70bb4d55df3c9e714b,"Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes between P and PSPACE"
4caa81c8eebf9b82aaa168f13,Many
ecadfef9ade5b10b3ad1feeca,Many
22b7c4bb54425a3b4ebe6e0ff,Many
8d8670b2f0b17469eb414e5ab,"Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes between P and PSPACE"
dafc0e320ddeefc41dadb5a92,complexity classes
3c1917ece119d9de2e393af21,"Many known complexity classes are suspected to be unequal, but this has not been proved. For instance P ⊆ NP ⊆ PP ⊆ PSPACE, but it is possible that P = PSPACE. If P is not equal to NP, then P is not equal to PSPACE either. Since there are many known complexity classes between P and PSPACE, such as RP, BPP, PP, BQP, MA, PH, etc., it is possible that all these complexity classes collapse to one class. Proving that any of these classes are unequal"
4bc8bf08b8c008228be52b4ae,co-NP
ad03ddaeab8b1bc6e2ecacc09,Along
f1bf1b4c0cd4ecc4c5c0f8ae8,not equal
7cf02eee90fb57d88b0c0a4bc,"Along the same lines, co-NP is the class containing the complement problems (i.e. problems with the yes/no answers reversed) of NP problems. It is believed that NP is not equal to co-NP; however, it has not yet been proven. It has been shown that if these two complexity classes are not equal then P is not equal to NP"
40a552de9224483ecf771f4e5,Along
ebf80466b9e0dbebad8c685ba,Along
d5b232fd6e39aabeebaf0ffb8,NP problems
7aacef0ed3fdcfcaefc556ae2,Along
8a3b4c90fc4ba05c0010a64c0,L
8a6f8fecaecf41c8821b0f5e1,"Similarly, it is not known if L (the set of all problems that can be solved in logarithmic space) is strictly contained in P or equal to P. Again, there are many complexity classes between the two, such as NL and NC"
a7d9537ea15a40424ec08bef0,Similarly
f97ddabdbc58adb4e8a207cb9,Similarly
dc2c2fdccbaef4fc2edf49aed,Similarly
b70ccebabdd1ebed375ce6a03,Similarly
a98dfc2c0d2bc2c77cffce5f0,Similarly
26e5c9db7dacdd67ccdbe72ad,Similarly
e29aa9eb85cc8dc3ac9faf18f,Similarly
2e10ea8f6ec2d4fcff1e9af93,Similarly
e60b567d89735c7e4bf7214f2,intractable problems
37b45ea5cc242a33bbfda23cb,Problems
7bd0dc3b57a73c61ae11e9d0e,NP-complete
afcebe5d7afe7ea5160a9db19,intractable problems
ceef4dba41955cfcfe105f2eb,"Problems that can be solved in theory (e.g., given large but finite time), but which in practice take too long for their solutions to be useful, are known as intractable problems. In complexity theory, problems that lack polynomial-time solutions are considered to be intractable for more than the smallest inputs"
fb1fa3a4b4dc27ab4e912f797,Cobham–Edmonds thesis
35567343d000ffaf3aedde2e9,Problems
bcdbfe891182f647509cdcf32,polynomial time
a4ae1eda7c53ea9ff3c3c32d5,What
e5a13b6dba6f2fc84aaaa4f77,"What intractability means in practice is open to debate. Saying that a problem is not in P does not imply that all large cases of the problem are hard or even that most of them are. For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem"
4fdd08fe5af85b4cd5c9ef7f1,What
719dd196e2b834bfb5c234cfc,What
533edc8cac05acf182bf268a9,NP-complete Boolean satisfiability
cfd0ebadcfdeed8ff3db623da,What
13a3dff23f67d6eec195205cd,What
1d30ef6293f73f5762c4e13cb,What
599bbee35defabb32c9a49bdd,What
4ed768e25572bf96166cf16be,Before
7dfaaa19b7d8edcb0e3daec4e,Alan Turing
f0e392023717221aad3fec70a,"Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers. Most influential among these was the definition of Turing machines"
fbb990405f7ac6baa42ec0f4e,1936
c315898ccf72abb31abca6daf,very robust and flexible simplification of a computer
46c3e3b4feedb2aecc9fcea9c,Before
0902fabefe92514aeeaf2fc0a,Before
a5d0e1a2fcfb4db37da09893f,Alan Turing
fc4b1dbcaba1f020cfd8bc1d3,Before
06fdba9b76aa1f90c2c0a50ae,a computer
dfabcd6b934ccdba4cdc1ebb2,Fortnow & Homer
c94c7ec3f4556d9444cfa6ab6,Juris Hartmanis and Richard Stearns
bbfcfdde89b5d0aaa973df1e0,2003
cb6dadee22f001dcabcdfbdf8,"Fortnow & Homer (2003) point out, the beginning of systematic studies in computational complexity is attributed to the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns"
ca4aa1dff2ef5a32b437b2dbd,1965
0a9cfda5889ec89dd1a1aba7e,On the Computational Complexity of Algorithms
2c4df7f6943a02cb3bbd3f8e1,Fortnow & Homer
d74f627daaa097dfa5b752bb5,On the Computational Complexity of Algorithms
bac6bbe01a5599e2ab3ef7a0e,"As Fortnow & Homer (2003) point out, the beginning of systematic studies in computational complexity is attributed to the seminal paper ""On the Computational Complexity of Algorithms"" by Juris Hartmanis and Richard Stearns (1965), which laid out the definitions of time and space complexity and proved the hierarchy theorems"
7fd20d9adf09ef22b539245e7,John Myhill
2030f71f9cd58ab7d0a36c2a0,Earlier
87efc9ac6e7cee93adb13f88a,Hisao Yamada
cc1bea703cbcbfdc1245eb352,Earlier
fdb9317b20758e398d80c7b45,John Myhill
ffdff9818b3596aad49eb6be1,Earlier
eacf3feb3ca1ced8abdeacfbe,Hisao Yamada
bb3a0c7dbd55dda83cba0c00f,Boris Trakhtenbrot
bedcf5ee1f83dadd952addf1d,input encoding
bfd15910c1bdf99245f1c04ac,Even
00a4cc38bd041e9a4c4e545ff,Even
f2df1763b85ae49bcbb825cb3,"Even though some proofs of complexity-theoretic theorems regularly assume some concrete choice of input encoding, one tries to keep the discussion abstract enough to be independent of the choice of encoding. This can be achieved by ensuring that different representations can be transformed into each other efficiently"
7ef7530bd4acbbdbc6b49d2fa,Even
ddfee52ddb1bcbdae7aea0a08,Even
71effeadaf2ca6af1f56e7b0a,Manuel Blum
41f2c5d9043d4ad4ff52f78b3,speed-up theorem
ac77e9fc00fdde0f62544cb66,Reducibility Among Combinatorial Problems
f1128b674ce04d67bb80df1ce,21
6b17cebc77a4c8fac7c0a1da2,Manuel Blum
f15cfdcaa6abdca5bf33e1fda,Manuel Blum
0ed61bd6ccedbbc6e77da1bc1,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin"
4cc3bab9f3de1a2323b7feec1,Richard Karp
4175b91477aec6d9b8f7f7e18,Reducibility Among Combinatorial Problems
3515bf7dff5db33d051bffd96,southern and central parts of France
1d8deffae43a4df877ddcf999,one-eighth
31e0e17d45a7aab4adb383ffb,1562 to 1598
4dbd8a71db1a2cc3fb1bdc1ef,Edict of Nantes
2ecd2cfea3dcf564b91de0afa,Huguenot
edaabf74802f3db7ca62baae6,"Huguenot numbers peaked near an estimated two million by 1562, concentrated mainly in the southern and central parts of France, about one-eighth the number of French Catholics. As Huguenots gained influence and more openly displayed their faith, Catholic hostility grew, in spite of increasingly liberal political concessions and edicts of toleration from the French crown. A series of religious conflicts followed, known as the Wars of Religion, fought intermittently from 1562 to 1598"
067ea3b9fdd5e44e5ca14c1cb,Huguenot
dc9cd80aa9cb2e4b9bd9af719,Huguenot
3022861bfff81ace8a478cccc,Huguenot
7d13b59a70235f5b7a0a6281f,Huguenot
00bafbca5f0d7f61e00a41cb5,"A term used originally in derision, Huguenot has unclear origins. Various hypotheses have been promoted. The nickname may have been a combined reference to the Swiss politician Besançon Hugues (died 1532) and the religiously conflicted nature of Swiss republicanism in his time, using a clever derogatory pun on the name Hugues"
fae25f41be5f37ca5cdeafa9e,Besançon Hugues
97c9e03dc14cb3168db13f0cc,Geneva
30609ab2ea0bad6f33c42b973,A
7bb0efee40d857d4d5fd8a84c,A
abeff0aefd6c8ba9fcd70ec13,1532
ca83afdcdd2f4d9cbeefad639,A
cffe6beeeb46ba7ca071ffc62,Geneva
cfb1bf523dced1bce6e674f5d,A
4e099a90f1c98dd0d7c2802c2,A
92ff2a22df7732eccbe32fea2,The
e849b1cd9f4a5cfe7df88aada,The availability of the Bible in vernacular languages was important to the spread of the Protestant movement and development of the Reformed church in France. The country had a long history of struggles with the papacy by the time the Protestant Reformation finally arrived. Around 1294
ffbab55f808c731ee54a71e3d,"The availability of the Bible in vernacular languages was important to the spread of the Protestant movement and development of the Reformed church in France. The country had a long history of struggles with the papacy by the time the Protestant Reformation finally arrived. Around 1294, a French version of the Scriptures was prepared by the Roman Catholic priest, Guyard de Moulin"
eda66edcd0efca7df36c7cf27,1487
9bb4def42edef3c4a0bfe382a,Paris
d644c7b377eee24a1bf708efd,The
bf7cff76bdcfbdbfeab0d67d6,France
b4f91a7bfcd9ffa18ee9ef3eb,The
da9fb1aece42457863d8d536e,The
2fc83a2c74c88f12eeb4ee1f4,The
5caaad4f37197c2a15c896cd6,villes de sûreté
6e4aa55e6ce72ecf1f6c0fa89,Montpellier
0f30c5bacadcdfdde36a7fb8d,1622
8cacb7f9cf8db4b8ba0a05ef7,Edict of Alès
5f0fb1ddcaa08ef8d444cadd4,1598
e7486f52af5ddca9de351d66d,"Montpellier was among the most important of the 66 ""villes de sûreté"" that the Edict of 1598 granted to the Huguenots"
0cdb5b26e94ad2136373f48ef,Montpellier
0ef24269f783cc3cff186ceaf,Montpellier
0877cdb70c5e40a0f30cf3afe,1629
5ccfdd81e1be53aecb4c1fd7f,1622
cbfc5efbd48fd65ecb169efaf,Cape of Good Hope
a1a2968a82d632a2d5df6677f,Cape Town
2e375390bc568825bd2af5f2b,Maria de la Queillerie
a6a5abe12d3baaba8cece1b36,Individual
da09dacc7b8eccbf2f2a9fcd0,Individual
bac786342200ed655aa43cfc5,Individual
98a4d76d841aafadff7bcf33a,commander Jan van Riebeeck
29cde30aac5d51ff72c43d4dd,seven
fff205501f9f5db1b4cfe5ed2,Cape Town
b524afdbfea38c50e01ebb0f4,to establish a settlement at what is today Cape Town
ec3e55b9e4a792e80ef5fe51f,1624
cea096ac5e510a02abc7ed4bf,Jessé de Forest
72d6abe6ef7a54bf586036cea,L'Église française à la Nouvelle-Amsterdam
2d6cccadc7fea96ebcb11e260,L'Eglise du Saint-Esprit
affcadadd88e3f9f6a1bff17a,Brooklyn
8bf53ac59d663b8d3d8d71696,settling
f2bd7e6ddeb8bafd4afde8f9b,1628
cf42eeebd52135fabe5fcefde,Barred
f0bfe5256e524c5dd19ca1f22,Barred
0ab7ad85dad01c6d6d1f3aea3,1624
3afadcef9fd0f6bb3dadd0ebd,Charleston
6eaa8a3d7beffd24f7daf6dcf,Charleston
9b1b2975d31cba0efd4252c3a,1697
6cdeace94caef5f9ac1ef77da,Landgrave Edmund Bellinger
e2eda41ffe0edfdfe27e6a511,Pons
3aceab94340fe82fa5c5ff6b3,Pons
33b380f82083765a6cec5cfde,Pons
0fb877c3fdb1a6dbf225da617,1685
7ec85fc9cae3bb8ddb6b53aad,In
cee3f7f21a0ad6e9006ae2df4,In
d07c312dd51bb1cf75ea36f6e,Stadtholder William III of Orange
c0eaeab7cad0c6c5c37c6f4ad,"Stadtholder William III of Orange, who later became King of England, emerged as the strongest opponent of king Louis XIV"
da13c423a7ebd1c3a95bf411a,League of Augsburg
5bd6d1ab93ae54dae0ec26ee5,"Stadtholder William III of Orange, who later became King of England, emerged as the strongest opponent of king Louis XIV after the French attacked the Dutch Republic in 1672. William formed the League of Augsburg as a coalition to oppose Louis and the French state. Consequently, many Huguenots considered the wealthy and Calvinist Dutch Republic"
c9de20fea4821af9fbb188a44,Stadtholder
53875b199d9bf1b69e34effc1,Stadtholder
20a5ad3dc3782d14c9d7e5ce9,Stadtholder
fe0dcdb16a466eeffcadffacb,Stadtholder
3d4def44c2ca42c0c52cc90cb,Stadtholder
0ec25de21385bf0b215afcf7d,Edict of Fontainebleau
7e2ecea6dbfafbddde8e06464,1685
e48baee37cf5c1bff2e59ec80,Edict of Fontainebleau
6eaeddb8d2f8aefe965f5beef,"500,000"
c7ebfcecf8cba0b7ed8cf3743,Renewed
0aba75aac2cdafcfd0db519ee,Renewed
cb02dacb401aae3aecd270b0b,Louis XIV
7eadac36ef35dde03af9ab91a,"500,000"
bdcbf824174c390d02776ceaa,The Catholic Church in France
c6bce12facddd5b5109ff2f9d,St. Bartholomew's Day massacre
bdacce6d6ca1c87da7ea665e1,"5,000 to 30,000"
361c39bf0ebaabbb9ff273f56,The
830f368db3dffe4baf4cf9faa,The
da9ec2a455bee0b89770a2f1b,The
da8af77dbcdc2d94f78c44381,The
58a9fa49cbeec44020aed7e9f,The
dcaeee37c63bab3e6c599c884,The
cef183cefae675db7971917bb,Huguenot rebellions
fce456963d8dfafc5cecc7faa,southwestern France
c03eb1d75ec8ee458bb3d1e7c,between 1621 and 1629
b6de3eb11cccaee9ff71caac2,By
efcaebdd22c4a6eadbcaae39e,Louis XIII
1125ce5670459559d8c1fcd96,between 1621 and 1629
0f54ede46d5ee83cad22bf3fd,By
eaf0a060e0fd3fbd69c6ce68d,Italian Catholic
c7cf06eecdc1d78df3b79ec69,foreign powers
dfdcb3cfcabc45763acedb6e3,By
42ac40da6dcf0605bb78aa2ec,Approximately one million
fdf9e451cb9b3e6c6faaec44a,2%
ffc5e905dc71abbfbfc0df11f,Alsace
a6f2c540bcd886fddad5d98d2,Cévennes mountain region
8d453dbfaaacff0aeae2deedc,Alsace in northeast France
a48b6df424c145ffaef3f5cac,one million
2dfc2d6128574ac4e7ee795d4,Approximately one million
dadb5a4b5898f1ef4893f571d,Alsace
d787ebfd9ada1fcdd5c8408bd,2%
a7e9d7854d0e5e181675c2aa8,Approximately one million
e8cf56c5dfa06ad6aeba16b0a,Staten Island
b9b9be491ca43dda9cce779f3,New Rochelle
cd2f7ff28f2dca1b5cae3e302,Huguenot Street Historic District
de000ecef78ca7e9a1ae00f4b,"New Paltz. The ""Huguenot Street Historic District"
ba48cb08bb3f131da13d5ac14,New Paltz
c97b18b4dcedfee45dfa22162,21 miles
6569ba08fe1de3fe61f69b4e7,21 miles
7bbe6a389fb6ffdfa23bcab9c,21 miles
8bea0eda3af4cafca5de1ebf6,south shore of Staten Island
c0e0991aa19847ee813c3e0ea,Huguenot
eee09a5dd79efcabb6b91bc4d,Dutch Republic
fbf9dd96f7cc1e25ecc71cfcb,After
028fba9bb26fcdb32ee8a0a47,"75,000 to 100,000"
e29c0bc0bcb8debcf3acca25c,Amsterdam and the area of West Frisia
31af8d76aedd7d9e5d2aca90d,Edict of Nantes
5de120de3b072d025f4e1d9ca,After
c39a47a117b2cf7e8cabc03bb,After
ee4edac0eeccfb72bfadbdef0,After
4fae3508523011bf13ddaeaba,200
dbccddce4951cae91acd99698,After
19ecffc0ed59d90e9ad9f4695,Huguon
7b2bb2c3d4ea57a83d8b078c6,King Hugo
0eb775f3c4efe4d4edfc35a27,"In this last connection, the name could suggest the derogatory inference of superstitious worship; popular fancy held that Huguon, the gate of King Hugo, was haunted by the ghost of le roi Huguet"
